calleeService,serviceCallingDate,serviceDelay,responseCode,amount_service_parameter,callerService
11,20171126T114149,2994,2,261,6
11,20171126T114149,2994,2,261,6
11,20171126T114149,2994,2,261,6
11,20171126T114149,2994,2,261,6
11,20171126T114149,2994,2,261,6
11,20171126T114149,2994,2,261,6
11,20171126T114149,2994,2,261,6
11,20171126T114149,2994,2,261,6
11,20171126T114149,2994,2,261,6
11,20171126T114149,2994,2,261,6
11,20171126T114149,2994,2,261,6
11,20171126T114149,2994,2,261,6
11,20171126T114149,2994,2,261,6
11,20171126T114149,2994,2,261,6
11,20171126T114149,2994,2,261,6
11,20171126T114149,2994,2,261,6
11,20171126T114149,2994,2,261,6
20,20171126T113142,1311,1,20,8
20,20171126T113142,1311,1,20,8
20,20171126T113142,1311,1,20,8
20,20171126T113142,1311,1,20,8
20,20171126T113142,1311,1,20,8
20,20171126T113142,1311,1,20,8
20,20171126T113142,1311,1,20,8
20,20171126T113142,1311,1,20,8
20,20171126T113142,1311,1,20,8
20,20171126T113142,1311,1,20,8
20,20171126T113142,1311,1,20,8
20,20171126T113142,1311,1,20,8
20,20171126T113142,1311,1,20,8
20,20171126T113142,1311,1,20,8
20,20171126T113142,1311,1,20,8
20,20171126T113142,1311,1,20,8
20,20171126T113142,1311,1,20,8
20,20171126T113142,1311,1,20,8
20,20171126T113142,1311,1,20,8
20,20171126T113142,1311,1,20,8
13,20171126T120849,1323,2,614,10
13,20171126T120849,1323,2,614,10
13,20171126T120849,1323,2,614,10
13,20171126T120849,1323,2,614,10
13,20171126T120849,1323,2,614,10
13,20171126T120849,1323,2,614,10
13,20171126T120849,1323,2,614,10
13,20171126T120849,1323,2,614,10
13,20171126T120849,1323,2,614,10
13,20171126T120849,1323,2,614,10
13,20171126T120849,1323,2,614,10
13,20171126T120849,1323,2,614,10
13,20171126T120849,1323,2,614,10
13,20171126T120849,1323,2,614,10
13,20171126T120849,1323,2,614,10
13,20171126T120849,1323,2,614,10
13,20171126T120849,1323,2,614,10
13,20171126T120849,1323,2,614,10
13,20171126T120849,1323,2,614,10
13,20171126T120849,1323,2,614,10
20,20171126T112021,4061,1,122,11
20,20171126T112021,4061,1,122,11
20,20171126T112021,4061,1,122,11
20,20171126T112021,4061,1,122,11
20,20171126T112021,4061,1,122,11
20,20171126T112021,4061,1,122,11
20,20171126T112021,4061,1,122,11
20,20171126T112021,4061,1,122,11
20,20171126T112021,4061,1,122,11
20,20171126T112021,4061,1,122,11
20,20171126T112021,4061,1,122,11
20,20171126T112021,4061,1,122,11
20,20171126T112021,4061,1,122,11
20,20171126T112021,4061,1,122,11
20,20171126T112021,4061,1,122,11
20,20171126T112021,4061,1,122,11
20,20171126T112021,4061,1,122,11
20,20171126T112021,4061,1,122,11
20,20171126T112021,4061,1,122,11
20,20171126T112021,4061,1,122,11
3,20171126T113751,4759,1,804,16
3,20171126T113751,4759,1,804,16
3,20171126T113751,4759,1,804,16
3,20171126T113751,4759,1,804,16
3,20171126T113751,4759,1,804,16
3,20171126T113751,4759,1,804,16
3,20171126T113751,4759,1,804,16
3,20171126T113751,4759,1,804,16
3,20171126T113751,4759,1,804,16
3,20171126T113751,4759,1,804,16
3,20171126T113751,4759,1,804,16
3,20171126T113751,4759,1,804,16
3,20171126T113751,4759,1,804,16
3,20171126T113751,4759,1,804,16
3,20171126T113751,4759,1,804,16
3,20171126T113751,4759,1,804,16
3,20171126T113751,4759,1,804,16
3,20171126T113751,4759,1,804,16
3,20171126T113751,4759,1,804,16
3,20171126T113751,4759,1,804,16
17,20171126T114731,4838,1,588,17
17,20171126T114731,4838,1,588,17
17,20171126T114731,4838,1,588,17
17,20171126T114731,4838,1,588,17
17,20171126T114731,4838,1,588,17
17,20171126T114731,4838,1,588,17
17,20171126T114731,4838,1,588,17
17,20171126T114731,4838,1,588,17
17,20171126T114731,4838,1,588,17
17,20171126T114731,4838,1,588,17
17,20171126T114731,4838,1,588,17
17,20171126T114731,4838,1,588,17
17,20171126T114731,4838,1,588,17
17,20171126T114731,4838,1,588,17
17,20171126T114731,4838,1,588,17
17,20171126T114731,4838,1,588,17
17,20171126T114731,4838,1,588,17
17,20171126T114731,4838,1,588,17
17,20171126T114731,4838,1,588,17
17,20171126T114731,4838,1,588,17
9,20171126T114316,427,2,233,11
9,20171126T114316,427,2,233,11
9,20171126T114316,427,2,233,11
9,20171126T114316,427,2,233,11
9,20171126T114316,427,2,233,11
9,20171126T114316,427,2,233,11
9,20171126T114316,427,2,233,11
9,20171126T114316,427,2,233,11
9,20171126T114316,427,2,233,11
9,20171126T114316,427,2,233,11
9,20171126T114316,427,2,233,11
9,20171126T114316,427,2,233,11
9,20171126T114316,427,2,233,11
9,20171126T114316,427,2,233,11
9,20171126T114316,427,2,233,11
9,20171126T114316,427,2,233,11
9,20171126T114316,427,2,233,11
9,20171126T114316,427,2,233,11
9,20171126T114316,427,2,233,11
9,20171126T114316,427,2,233,11
15,20171126T114526,384,1,75,15
15,20171126T114526,384,1,75,15
15,20171126T114526,384,1,75,15
15,20171126T114526,384,1,75,15
15,20171126T114526,384,1,75,15
15,20171126T114526,384,1,75,15
15,20171126T114526,384,1,75,15
15,20171126T114526,384,1,75,15
15,20171126T114526,384,1,75,15
15,20171126T114526,384,1,75,15
15,20171126T114526,384,1,75,15
15,20171126T114526,384,1,75,15
15,20171126T114526,384,1,75,15
15,20171126T114526,384,1,75,15
15,20171126T114526,384,1,75,15
15,20171126T114526,384,1,75,15
15,20171126T114526,384,1,75,15
15,20171126T114526,384,1,75,15
15,20171126T114526,384,1,75,15
15,20171126T114526,384,1,75,15
11,20171126T112111,3445,1,24,20
11,20171126T112111,3445,1,24,20
11,20171126T112111,3445,1,24,20
11,20171126T112111,3445,1,24,20
11,20171126T112111,3445,1,24,20
11,20171126T112111,3445,1,24,20
11,20171126T112111,3445,1,24,20
11,20171126T112111,3445,1,24,20
11,20171126T112111,3445,1,24,20
11,20171126T112111,3445,1,24,20
11,20171126T112111,3445,1,24,20
11,20171126T112111,3445,1,24,20
11,20171126T112111,3445,1,24,20
11,20171126T112111,3445,1,24,20
11,20171126T112111,3445,1,24,20
11,20171126T112111,3445,1,24,20
11,20171126T112111,3445,1,24,20
11,20171126T112111,3445,1,24,20
11,20171126T112111,3445,1,24,20
11,20171126T112111,3445,1,24,20
17,20171126T111632,4069,1,212,2
17,20171126T111632,4069,1,212,2
17,20171126T111632,4069,1,212,2
17,20171126T111632,4069,1,212,2
17,20171126T111632,4069,1,212,2
17,20171126T111632,4069,1,212,2
17,20171126T111632,4069,1,212,2
17,20171126T111632,4069,1,212,2
17,20171126T111632,4069,1,212,2
17,20171126T111632,4069,1,212,2
17,20171126T111632,4069,1,212,2
17,20171126T111632,4069,1,212,2
17,20171126T111632,4069,1,212,2
17,20171126T111632,4069,1,212,2
17,20171126T111632,4069,1,212,2
17,20171126T111632,4069,1,212,2
17,20171126T111632,4069,1,212,2
17,20171126T111632,4069,1,212,2
17,20171126T111632,4069,1,212,2
17,20171126T111632,4069,1,212,2
11,20171126T115906,3285,2,10,8
11,20171126T115906,3285,2,10,8
11,20171126T115906,3285,2,10,8
11,20171126T115906,3285,2,10,8
11,20171126T115906,3285,2,10,8
11,20171126T115906,3285,2,10,8
11,20171126T115906,3285,2,10,8
11,20171126T115906,3285,2,10,8
11,20171126T115906,3285,2,10,8
11,20171126T115906,3285,2,10,8
11,20171126T115906,3285,2,10,8
11,20171126T115906,3285,2,10,8
11,20171126T115906,3285,2,10,8
11,20171126T115906,3285,2,10,8
11,20171126T115906,3285,2,10,8
11,20171126T115906,3285,2,10,8
11,20171126T115906,3285,2,10,8
11,20171126T115906,3285,2,10,8
11,20171126T115906,3285,2,10,8
11,20171126T115906,3285,2,10,8
11,20171126T114943,3486,1,717,16
11,20171126T114943,3486,1,717,16
11,20171126T114943,3486,1,717,16
11,20171126T114943,3486,1,717,16
11,20171126T114943,3486,1,717,16
11,20171126T114943,3486,1,717,16
11,20171126T114943,3486,1,717,16
11,20171126T114943,3486,1,717,16
11,20171126T114943,3486,1,717,16
11,20171126T114943,3486,1,717,16
11,20171126T114943,3486,1,717,16
11,20171126T114943,3486,1,717,16
11,20171126T114943,3486,1,717,16
11,20171126T114943,3486,1,717,16
11,20171126T114943,3486,1,717,16
11,20171126T114943,3486,1,717,16
11,20171126T114943,3486,1,717,16
11,20171126T114943,3486,1,717,16
11,20171126T114943,3486,1,717,16
11,20171126T114943,3486,1,717,16
18,20171126T113138,741,1,244,4
18,20171126T113138,741,1,244,4
18,20171126T113138,741,1,244,4
18,20171126T113138,741,1,244,4
18,20171126T113138,741,1,244,4
18,20171126T113138,741,1,244,4
18,20171126T113138,741,1,244,4
18,20171126T113138,741,1,244,4
18,20171126T113138,741,1,244,4
18,20171126T113138,741,1,244,4
18,20171126T113138,741,1,244,4
18,20171126T113138,741,1,244,4
18,20171126T113138,741,1,244,4
18,20171126T113138,741,1,244,4
18,20171126T113138,741,1,244,4
18,20171126T113138,741,1,244,4
18,20171126T113138,741,1,244,4
18,20171126T113138,741,1,244,4
18,20171126T113138,741,1,244,4
18,20171126T113138,741,1,244,4
7,20171126T111602,3487,2,144,19
7,20171126T111602,3487,2,144,19
7,20171126T111602,3487,2,144,19
7,20171126T111602,3487,2,144,19
7,20171126T111602,3487,2,144,19
7,20171126T111602,3487,2,144,19
7,20171126T111602,3487,2,144,19
7,20171126T111602,3487,2,144,19
7,20171126T111602,3487,2,144,19
7,20171126T111602,3487,2,144,19
7,20171126T111602,3487,2,144,19
7,20171126T111602,3487,2,144,19
7,20171126T111602,3487,2,144,19
7,20171126T111602,3487,2,144,19
7,20171126T111602,3487,2,144,19
7,20171126T111602,3487,2,144,19
7,20171126T111602,3487,2,144,19
7,20171126T111602,3487,2,144,19
7,20171126T111602,3487,2,144,19
7,20171126T111602,3487,2,144,19
10,20171126T120631,210,1,989,17
10,20171126T120631,210,1,989,17
10,20171126T120631,210,1,989,17
10,20171126T120631,210,1,989,17
10,20171126T120631,210,1,989,17
10,20171126T120631,210,1,989,17
10,20171126T120631,210,1,989,17
10,20171126T120631,210,1,989,17
10,20171126T120631,210,1,989,17
10,20171126T120631,210,1,989,17
10,20171126T120631,210,1,989,17
10,20171126T120631,210,1,989,17
10,20171126T120631,210,1,989,17
10,20171126T120631,210,1,989,17
10,20171126T120631,210,1,989,17
10,20171126T120631,210,1,989,17
10,20171126T120631,210,1,989,17
10,20171126T120631,210,1,989,17
10,20171126T120631,210,1,989,17
10,20171126T120631,210,1,989,17
12,20171126T121327,256,1,395,7
12,20171126T121327,256,1,395,7
12,20171126T121327,256,1,395,7
12,20171126T121327,256,1,395,7
12,20171126T121327,256,1,395,7
12,20171126T121327,256,1,395,7
12,20171126T121327,256,1,395,7
12,20171126T121327,256,1,395,7
12,20171126T121327,256,1,395,7
12,20171126T121327,256,1,395,7
12,20171126T121327,256,1,395,7
12,20171126T121327,256,1,395,7
12,20171126T121327,256,1,395,7
12,20171126T121327,256,1,395,7
12,20171126T121327,256,1,395,7
12,20171126T121327,256,1,395,7
12,20171126T121327,256,1,395,7
12,20171126T121327,256,1,395,7
12,20171126T121327,256,1,395,7
12,20171126T121327,256,1,395,7
9,20171126T120011,426,2,856,5
9,20171126T120011,426,2,856,5
9,20171126T120011,426,2,856,5
9,20171126T120011,426,2,856,5
9,20171126T120011,426,2,856,5
9,20171126T120011,426,2,856,5
9,20171126T120011,426,2,856,5
9,20171126T120011,426,2,856,5
9,20171126T120011,426,2,856,5
9,20171126T120011,426,2,856,5
9,20171126T120011,426,2,856,5
9,20171126T120011,426,2,856,5
9,20171126T120011,426,2,856,5
9,20171126T120011,426,2,856,5
9,20171126T120011,426,2,856,5
9,20171126T120011,426,2,856,5
9,20171126T120011,426,2,856,5
9,20171126T120011,426,2,856,5
9,20171126T120011,426,2,856,5
9,20171126T120011,426,2,856,5
3,20171126T111902,751,2,247,16
3,20171126T111902,751,2,247,16
3,20171126T111902,751,2,247,16
3,20171126T111902,751,2,247,16
3,20171126T111902,751,2,247,16
3,20171126T111902,751,2,247,16
3,20171126T111902,751,2,247,16
3,20171126T111902,751,2,247,16
3,20171126T111902,751,2,247,16
3,20171126T111902,751,2,247,16
3,20171126T111902,751,2,247,16
3,20171126T111902,751,2,247,16
3,20171126T111902,751,2,247,16
3,20171126T111902,751,2,247,16
3,20171126T111902,751,2,247,16
3,20171126T111902,751,2,247,16
3,20171126T111902,751,2,247,16
3,20171126T111902,751,2,247,16
3,20171126T111902,751,2,247,16
3,20171126T111902,751,2,247,16
15,20171126T121154,1606,1,546,17
15,20171126T121154,1606,1,546,17
15,20171126T121154,1606,1,546,17
15,20171126T121154,1606,1,546,17
15,20171126T121154,1606,1,546,17
15,20171126T121154,1606,1,546,17
15,20171126T121154,1606,1,546,17
15,20171126T121154,1606,1,546,17
15,20171126T121154,1606,1,546,17
15,20171126T121154,1606,1,546,17
15,20171126T121154,1606,1,546,17
15,20171126T121154,1606,1,546,17
15,20171126T121154,1606,1,546,17
15,20171126T121154,1606,1,546,17
15,20171126T121154,1606,1,546,17
15,20171126T121154,1606,1,546,17
15,20171126T121154,1606,1,546,17
15,20171126T121154,1606,1,546,17
15,20171126T121154,1606,1,546,17
15,20171126T121154,1606,1,546,17
14,20171126T112210,1091,1,319,15
14,20171126T112210,1091,1,319,15
14,20171126T112210,1091,1,319,15
14,20171126T112210,1091,1,319,15
14,20171126T112210,1091,1,319,15
14,20171126T112210,1091,1,319,15
14,20171126T112210,1091,1,319,15
14,20171126T112210,1091,1,319,15
14,20171126T112210,1091,1,319,15
14,20171126T112210,1091,1,319,15
14,20171126T112210,1091,1,319,15
14,20171126T112210,1091,1,319,15
14,20171126T112210,1091,1,319,15
14,20171126T112210,1091,1,319,15
14,20171126T112210,1091,1,319,15
14,20171126T112210,1091,1,319,15
14,20171126T112210,1091,1,319,15
14,20171126T112210,1091,1,319,15
14,20171126T112210,1091,1,319,15
14,20171126T112210,1091,1,319,15
1,20171126T121321,935,2,117,4
1,20171126T121321,935,2,117,4
1,20171126T121321,935,2,117,4
1,20171126T121321,935,2,117,4
1,20171126T121321,935,2,117,4
1,20171126T121321,935,2,117,4
1,20171126T121321,935,2,117,4
1,20171126T121321,935,2,117,4
1,20171126T121321,935,2,117,4
1,20171126T121321,935,2,117,4
1,20171126T121321,935,2,117,4
1,20171126T121321,935,2,117,4
1,20171126T121321,935,2,117,4
1,20171126T121321,935,2,117,4
1,20171126T121321,935,2,117,4
1,20171126T121321,935,2,117,4
1,20171126T121321,935,2,117,4
1,20171126T121321,935,2,117,4
1,20171126T121321,935,2,117,4
1,20171126T121321,935,2,117,4
15,20171126T113952,2493,1,326,13
15,20171126T113952,2493,1,326,13
15,20171126T113952,2493,1,326,13
15,20171126T113952,2493,1,326,13
15,20171126T113952,2493,1,326,13
15,20171126T113952,2493,1,326,13
15,20171126T113952,2493,1,326,13
15,20171126T113952,2493,1,326,13
15,20171126T113952,2493,1,326,13
15,20171126T113952,2493,1,326,13
15,20171126T113952,2493,1,326,13
15,20171126T113952,2493,1,326,13
15,20171126T113952,2493,1,326,13
15,20171126T113952,2493,1,326,13
15,20171126T113952,2493,1,326,13
15,20171126T113952,2493,1,326,13
15,20171126T113952,2493,1,326,13
15,20171126T113952,2493,1,326,13
15,20171126T113952,2493,1,326,13
15,20171126T113952,2493,1,326,13
2,20171126T113054,3989,2,653,20
2,20171126T113054,3989,2,653,20
2,20171126T113054,3989,2,653,20
2,20171126T113054,3989,2,653,20
2,20171126T113054,3989,2,653,20
2,20171126T113054,3989,2,653,20
2,20171126T113054,3989,2,653,20
2,20171126T113054,3989,2,653,20
2,20171126T113054,3989,2,653,20
2,20171126T113054,3989,2,653,20
2,20171126T113054,3989,2,653,20
2,20171126T113054,3989,2,653,20
2,20171126T113054,3989,2,653,20
2,20171126T113054,3989,2,653,20
2,20171126T113054,3989,2,653,20
2,20171126T113054,3989,2,653,20
2,20171126T113054,3989,2,653,20
2,20171126T113054,3989,2,653,20
2,20171126T113054,3989,2,653,20
2,20171126T113054,3989,2,653,20
20,20171126T111650,2713,1,354,4
20,20171126T111650,2713,1,354,4
20,20171126T111650,2713,1,354,4
20,20171126T111650,2713,1,354,4
20,20171126T111650,2713,1,354,4
20,20171126T111650,2713,1,354,4
20,20171126T111650,2713,1,354,4
20,20171126T111650,2713,1,354,4
20,20171126T111650,2713,1,354,4
20,20171126T111650,2713,1,354,4
20,20171126T111650,2713,1,354,4
20,20171126T111650,2713,1,354,4
20,20171126T111650,2713,1,354,4
20,20171126T111650,2713,1,354,4
20,20171126T111650,2713,1,354,4
20,20171126T111650,2713,1,354,4
20,20171126T111650,2713,1,354,4
20,20171126T111650,2713,1,354,4
20,20171126T111650,2713,1,354,4
20,20171126T111650,2713,1,354,4
16,20171126T114135,1863,1,65,2
16,20171126T114135,1863,1,65,2
16,20171126T114135,1863,1,65,2
16,20171126T114135,1863,1,65,2
16,20171126T114135,1863,1,65,2
16,20171126T114135,1863,1,65,2
16,20171126T114135,1863,1,65,2
16,20171126T114135,1863,1,65,2
16,20171126T114135,1863,1,65,2
16,20171126T114135,1863,1,65,2
16,20171126T114135,1863,1,65,2
16,20171126T114135,1863,1,65,2
16,20171126T114135,1863,1,65,2
16,20171126T114135,1863,1,65,2
16,20171126T114135,1863,1,65,2
16,20171126T114135,1863,1,65,2
16,20171126T114135,1863,1,65,2
16,20171126T114135,1863,1,65,2
16,20171126T114135,1863,1,65,2
16,20171126T114135,1863,1,65,2
1,20171126T113849,4281,1,941,19
1,20171126T113849,4281,1,941,19
1,20171126T113849,4281,1,941,19
1,20171126T113849,4281,1,941,19
1,20171126T113849,4281,1,941,19
1,20171126T113849,4281,1,941,19
1,20171126T113849,4281,1,941,19
1,20171126T113849,4281,1,941,19
1,20171126T113849,4281,1,941,19
1,20171126T113849,4281,1,941,19
1,20171126T113849,4281,1,941,19
1,20171126T113849,4281,1,941,19
1,20171126T113849,4281,1,941,19
1,20171126T113849,4281,1,941,19
1,20171126T113849,4281,1,941,19
1,20171126T113849,4281,1,941,19
1,20171126T113849,4281,1,941,19
1,20171126T113849,4281,1,941,19
1,20171126T113849,4281,1,941,19
1,20171126T113849,4281,1,941,19
10,20171126T114126,2236,1,344,7
10,20171126T114126,2236,1,344,7
10,20171126T114126,2236,1,344,7
10,20171126T114126,2236,1,344,7
10,20171126T114126,2236,1,344,7
10,20171126T114126,2236,1,344,7
10,20171126T114126,2236,1,344,7
10,20171126T114126,2236,1,344,7
10,20171126T114126,2236,1,344,7
10,20171126T114126,2236,1,344,7
10,20171126T114126,2236,1,344,7
10,20171126T114126,2236,1,344,7
10,20171126T114126,2236,1,344,7
10,20171126T114126,2236,1,344,7
10,20171126T114126,2236,1,344,7
10,20171126T114126,2236,1,344,7
10,20171126T114126,2236,1,344,7
10,20171126T114126,2236,1,344,7
10,20171126T114126,2236,1,344,7
10,20171126T114126,2236,1,344,7
11,20171126T111613,791,1,239,17
11,20171126T111613,791,1,239,17
11,20171126T111613,791,1,239,17
11,20171126T111613,791,1,239,17
11,20171126T111613,791,1,239,17
11,20171126T111613,791,1,239,17
11,20171126T111613,791,1,239,17
11,20171126T111613,791,1,239,17
11,20171126T111613,791,1,239,17
11,20171126T111613,791,1,239,17
11,20171126T111613,791,1,239,17
11,20171126T111613,791,1,239,17
11,20171126T111613,791,1,239,17
11,20171126T111613,791,1,239,17
11,20171126T111613,791,1,239,17
11,20171126T111613,791,1,239,17
11,20171126T111613,791,1,239,17
11,20171126T111613,791,1,239,17
11,20171126T111613,791,1,239,17
11,20171126T111613,791,1,239,17
15,20171126T111502,2033,2,877,13
15,20171126T111502,2033,2,877,13
15,20171126T111502,2033,2,877,13
15,20171126T111502,2033,2,877,13
15,20171126T111502,2033,2,877,13
15,20171126T111502,2033,2,877,13
15,20171126T111502,2033,2,877,13
15,20171126T111502,2033,2,877,13
15,20171126T111502,2033,2,877,13
15,20171126T111502,2033,2,877,13
15,20171126T111502,2033,2,877,13
15,20171126T111502,2033,2,877,13
15,20171126T111502,2033,2,877,13
15,20171126T111502,2033,2,877,13
15,20171126T111502,2033,2,877,13
15,20171126T111502,2033,2,877,13
15,20171126T111502,2033,2,877,13
15,20171126T111502,2033,2,877,13
15,20171126T111502,2033,2,877,13
15,20171126T111502,2033,2,877,13
8,20171126T120616,3356,2,903,13
8,20171126T120616,3356,2,903,13
8,20171126T120616,3356,2,903,13
8,20171126T120616,3356,2,903,13
8,20171126T120616,3356,2,903,13
8,20171126T120616,3356,2,903,13
8,20171126T120616,3356,2,903,13
8,20171126T120616,3356,2,903,13
8,20171126T120616,3356,2,903,13
8,20171126T120616,3356,2,903,13
8,20171126T120616,3356,2,903,13
8,20171126T120616,3356,2,903,13
8,20171126T120616,3356,2,903,13
8,20171126T120616,3356,2,903,13
8,20171126T120616,3356,2,903,13
8,20171126T120616,3356,2,903,13
8,20171126T120616,3356,2,903,13
